axis,start_s,end_s,stage,method,lag_ms,correlation,input_std_deg_s
Yaw,89,93,inner,bandpassed_derivative,10.136952652250248,0.9253564986995271,20.447213302788235
Yaw,89,93,smoothing,bandpassed_level,16.316264179247835,0.9998342620542986,20.447213302788235
Yaw,89,93,smoothing,bandpassed_derivative,15.953053674618484,0.9930282019933306,20.447213302788235
Yaw,89,93,rc_to_gyro,bandpassed_level,23.74130461208141,0.995385210921583,20.447213302788235
Yaw,89,93,rc_to_gyro,bandpassed_derivative,26.40976500103291,0.9290030054136894,20.447213302788235
Yaw,96,100,inner,bandpassed_level,10.2414807706232,0.9976990482739351,24.385101100206764
Yaw,96,100,inner,bandpassed_derivative,9.875956187671006,0.9569669478487952,24.385101100206764
Yaw,96,100,smoothing,bandpassed_level,16.261568592395705,0.999794586708962,24.385101100206764
Yaw,96,100,smoothing,bandpassed_derivative,15.28200807267532,0.9938841671162713,24.385101100206764
Yaw,96,100,rc_to_gyro,bandpassed_level,26.50321257928606,0.9976411363807417,24.385101100206764
Yaw,96,100,rc_to_gyro,bandpassed_derivative,25.132073405374225,0.9559833697576144,24.385101100206764
Yaw,97,101,inner,bandpassed_level,12.043026055615316,0.9974490535923902,24.862734202835625
Yaw,97,101,inner,bandpassed_derivative,9.16324259487722,0.9550990099764791,24.862734202835625
Yaw,97,101,smoothing,bandpassed_level,16.363586982294972,0.9998070300658862,24.862734202835625
Yaw,97,101,smoothing,bandpassed_derivative,15.870577065012117,0.9943445351439741,24.862734202835625
Yaw,97,101,rc_to_gyro,bandpassed_level,28.244487085171063,0.9971978905415773,24.862734202835625
Yaw,97,101,rc_to_gyro,bandpassed_derivative,24.743732392537183,0.9519971417430296,24.862734202835625
Yaw,98,102,inner,bandpassed_level,12.361097175517942,0.9944081152606038,22.40114773682294
Yaw,98,102,inner,bandpassed_derivative,5.674235809491031,0.8947091196731117,22.40114773682294
Yaw,98,102,smoothing,bandpassed_level,16.413039549658265,0.9997771474041162,22.40114773682294
Yaw,98,102,smoothing,bandpassed_derivative,15.957535985443295,0.9929552668249712,22.40114773682294
Yaw,98,102,rc_to_gyro,bandpassed_level,28.437160770882485,0.994185231522654,22.40114773682294
Yaw,98,102,rc_to_gyro,bandpassed_derivative,18.866494343960984,0.852813767848956,22.40114773682294
Yaw,99,103,inner,bandpassed_level,11.918831413314876,0.9740769973757183,23.79782132782526
Yaw,99,103,inner,bandpassed_derivative,6.894725649883528,0.6220480910517591,23.79782132782526
Yaw,99,103,smoothing,bandpassed_level,16.373717616829747,0.9997677799503145,23.79782132782526
Yaw,99,103,smoothing,bandpassed_derivative,15.847958359573415,0.9934369418982407,23.79782132782526
Yaw,99,103,rc_to_gyro,bandpassed_level,28.350446486913267,0.9739921912788817,23.79782132782526
Yaw,99,103,rc_to_gyro,bandpassed_derivative,23.74950728904163,0.6182250087552981,23.79782132782526
Yaw,105,109,inner,bandpassed_level,16.236749038363403,0.9906452521561013,23.072454961141815
Yaw,105,109,inner,bandpassed_derivative,9.265213432074749,0.9214423804971086,23.072454961141815
Yaw,105,109,smoothing,bandpassed_level,16.12671167622714,0.9997793863259459,23.072454961141815
Yaw,105,109,smoothing,bandpassed_derivative,15.806041618921899,0.9945274181390542,23.072454961141815
Yaw,105,109,rc_to_gyro,bandpassed_level,32.086528688171896,0.9908231185214061,23.072454961141815
Yaw,105,109,rc_to_gyro,bandpassed_derivative,24.936198853605436,0.9209602760809168,23.072454961141815
Yaw,106,110,inner,bandpassed_level,15.87575415646917,0.9914488650767332,22.428976266090544
Yaw,106,110,inner,bandpassed_derivative,9.30474529617682,0.9319329852201772,22.428976266090544
Yaw,106,110,smoothing,bandpassed_level,16.123125664923,0.9997749447118345,22.428976266090544
Yaw,106,110,smoothing,bandpassed_derivative,15.821506027384194,0.9936690346109905,22.428976266090544
Yaw,106,110,rc_to_gyro,bandpassed_level,31.727895419986613,0.9915656108477384,22.428976266090544
Yaw,106,110,rc_to_gyro,bandpassed_derivative,25.015508039304816,0.9313277288034847,22.428976266090544
Yaw,107,111,inner,bandpassed_level,15.978816754442796,0.9908755775805304,22.732911051579396
Yaw,107,111,inner,bandpassed_derivative,9.442703244956267,0.9296435853512377,22.732911051579396
Yaw,107,111,smoothing,bandpassed_level,16.12479992981705,0.9997933102283318,22.732911051579396
Yaw,107,111,smoothing,bandpassed_derivative,15.733357692678672,0.9940189608732413,22.732911051579396
Yaw,107,111,rc_to_gyro,bandpassed_level,31.83367726765531,0.9909520998596856,22.732911051579396
Yaw,107,111,rc_to_gyro,bandpassed_derivative,25.059295674585186,0.9286887634262895,22.732911051579396
Yaw,108,112,inner,bandpassed_level,15.899352500477491,0.9886950562911866,16.96556894268868
Yaw,108,112,inner,bandpassed_derivative,9.992977127858852,0.9220482297858051,16.96556894268868
Yaw,108,112,smoothing,bandpassed_level,16.17727700448844,0.999719918733458,16.96556894268868
Yaw,108,112,smoothing,bandpassed_derivative,16.045358179716995,0.9941493183582469,16.96556894268868
Yaw,108,112,rc_to_gyro,bandpassed_level,31.795339514489125,0.9885508377115131,16.96556894268868
Yaw,108,112,rc_to_gyro,bandpassed_derivative,25.818056141618243,0.92245058890212,16.96556894268868
